type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0430927,-0.0218187,1.00074,-0.000689171,-0.01258,-0.0734417,0.99722,1540497573,962478956,1540497573,982635622
Mocap,0.0431276,-0.0217835,1.00084,-0.000747852,-0.0120308,-0.0735579,0.997218,1540497573,971998161,1540497573,992678622
Mocap,0.0431174,-0.0217607,1.00084,-0.000733377,-0.012043,-0.073731,0.997205,1540497573,982425705,1540497574,2629622
Mocap,0.0430965,-0.021792,1.00082,-0.000609997,-0.0122034,-0.0736748,0.997207,1540497573,991949888,1540497574,12782622
Mocap,0.0430956,-0.0217927,1.00084,-0.000618103,-0.0121142,-0.0736959,0.997207,1540497574,1843295,1540497574,22644622
Mocap,0.0431017,-0.0217973,1.00081,-0.000622723,-0.0120869,-0.0736749,0.997209,1540497574,12196923,1540497574,32770622
Mocap,0.0431261,-0.0217709,1.00085,-0.000657667,-0.0120658,-0.0735892,0.997215,1540497574,22204362,1540497574,42654622
Mocap,0.0431441,-0.0217832,1.00083,-0.000741165,-0.0120708,-0.0736871,0.997208,1540497574,32393636,1540497574,52778622
Mocap,0.0431034,-0.0218096,1.00074,-0.000720207,-0.0124693,-0.0734206,0.997223,1540497574,41686497,1540497574,62650622
Mocap,0.0431123,-0.0217859,1.00083,-0.000661746,-0.0120749,-0.0736682,0.997209,1540497574,52798599,1540497574,72765622
Mocap,0.0431222,-0.0217723,1.00084,-0.000696569,-0.0120522,-0.0736334,0.997212,1540497574,62446857,1540497574,82665622
Mocap,0.0431284,-0.0217802,1.00084,-0.000674849,-0.0119361,-0.0736246,0.997214,1540497574,72377621,1540497574,92769622
Mocap,0.0431066,-0.0217976,1.00073,-0.000675436,-0.012576,-0.0735013,0.997216,1540497574,82535600,1540497574,102649622
Mocap,0.043107,-0.0217823,1.00084,-0.000702527,-0.0120864,-0.0735982,0.997214,1540497574,92217708,1540497574,112776622
Mocap,0.0431191,-0.0217905,1.00082,-0.000735284,-0.0121095,-0.0735865,0.997215,1540497574,102316861,1540497574,122659622
