type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0137169,-0.094461,0.932223,0.00472136,-0.0124799,0.0106415,0.999854,1541955753,655053298,1541955753,670150916
Mocap,-0.0137235,-0.0944698,0.932228,0.00469918,-0.0124395,0.0107077,0.999854,1541955753,664839326,1541955753,679998916
Mocap,-0.0137171,-0.0944542,0.932229,0.00471581,-0.0124576,0.0106034,0.999855,1541955753,675126987,1541955753,690154916
Mocap,-0.0137226,-0.0944615,0.932231,0.00476015,-0.0124575,0.0106853,0.999854,1541955753,685409225,1541955753,700001916
Mocap,-0.0137151,-0.0944635,0.932234,0.00476491,-0.0124623,0.0106139,0.999855,1541955753,696126129,1541955753,710151916
Mocap,-0.0137193,-0.0944609,0.932229,0.00471205,-0.0124575,0.0106427,0.999855,1541955753,705691532,1541955753,719998916
Mocap,-0.0137254,-0.0944656,0.932234,0.004707,-0.0124476,0.0107154,0.999854,1541955753,715357118,1541955753,730047916
Mocap,-0.0137148,-0.0944741,0.932229,0.00473429,-0.0124479,0.010686,0.999854,1541955753,725103256,1541955753,739999916
Mocap,-0.0137305,-0.0944619,0.932232,0.0047252,-0.0124091,0.0106106,0.999856,1541955753,735437049,1541955753,750063916
Mocap,-0.0137219,-0.0944663,0.932225,0.00466445,-0.0124666,0.0106959,0.999854,1541955753,745299987,1541955753,760033916
Mocap,-0.0137177,-0.0944642,0.93223,0.00467699,-0.0124612,0.0106753,0.999854,1541955753,754478274,1541955753,770095916
Mocap,-0.0137145,-0.0944614,0.932219,0.00471918,-0.0124851,0.0107008,0.999854,1541955753,765896342,1541955753,780065916
Mocap,-0.0137216,-0.0944645,0.932241,0.00471183,-0.0124613,0.0107137,0.999854,1541955753,775558655,1541955753,790133916
Mocap,-0.0137135,-0.0944467,0.932228,0.00471318,-0.0124995,0.0106351,0.999854,1541955753,785233466,1541955753,800084916
Mocap,-0.0137145,-0.0944555,0.932238,0.0047127,-0.0123962,0.0105452,0.999856,1541955753,795143316,1541955753,810140916
Mocap,-0.013723,-0.0944536,0.932228,0.00469672,-0.0124599,0.0106962,0.999854,1541955753,805685837,1541955753,820110916
Mocap,-0.0137165,-0.0944627,0.932223,0.00472444,-0.0124669,0.0106291,0.999855,1541955753,815623185,1541955753,830174916
Mocap,-0.0137247,-0.0944694,0.932231,0.00471182,-0.012393,0.0105774,0.999856,1541955753,825321560,1541955753,840171916
Mocap,-0.0137198,-0.0944687,0.932231,0.00471491,-0.0124392,0.0106846,0.999854,1541955753,835358983,1541955753,850220916
Mocap,-0.0137122,-0.094459,0.932222,0.00471268,-0.0125237,0.0106609,0.999854,1541955753,845194468,1541955753,860183916
Mocap,-0.013722,-0.0944563,0.932232,0.00469122,-0.0124821,0.0106523,0.999854,1541955753,855665739,1541955753,870418916
Mocap,-0.0137166,-0.0944583,0.932226,0.00471033,-0.0124947,0.0107195,0.999853,1541955753,865509015,1541955753,880220916
Mocap,-0.0137202,-0.0944475,0.932225,0.00472128,-0.01247,0.0106202,0.999855,1541955753,875134726,1541955753,890352916
Mocap,-0.0137217,-0.0944696,0.932218,0.00473298,-0.0124955,0.0106974,0.999853,1541955753,884923713,1541955753,900267916
Mocap,-0.0137283,-0.0944671,0.932218,0.0047112,-0.0124764,0.0106571,0.999854,1541955753,894779465,1541955753,910306916
Mocap,-0.0137269,-0.0944645,0.93221,0.00471345,-0.0125091,0.0106144,0.999854,1541955753,905355750,1541955753,920268916
Mocap,-0.0137239,-0.0944581,0.932228,0.00472698,-0.0124458,0.0106602,0.999855,1541955753,915793628,1541955753,930317916
Mocap,-0.0137158,-0.0944607,0.932235,0.00468813,-0.0124384,0.0106034,0.999855,1541955753,925859465,1541955753,940270916
Mocap,-0.0137187,-0.0944593,0.932233,0.00472921,-0.0124495,0.0106607,0.999855,1541955753,935115740,1541955753,950502916
Mocap,-0.0137167,-0.0944543,0.932225,0.00468914,-0.0125085,0.0106477,0.999854,1541955753,945064584,1541955753,960251916
Mocap,-0.0137257,-0.0944567,0.932235,0.00471371,-0.012428,0.0105657,0.999856,1541955753,955012786,1541955753,970307916
Mocap,-0.0137186,-0.0944712,0.932232,0.00470067,-0.0124539,0.01074,0.999854,1541955753,965113796,1541955753,981047662
Mocap,-0.0137185,-0.0944626,0.932227,0.00471774,-0.0124782,0.0106835,0.999854,1541955753,975919924,1541955753,991098662
Mocap,-0.013719,-0.0944571,0.932218,0.00473432,-0.0124993,0.010653,0.999854,1541955753,985225512,1541955754,793662
Mocap,-0.0137142,-0.0944641,0.932241,0.00468023,-0.01244,0.0106831,0.999855,1541955753,995056779,1541955754,11097662
Mocap,-0.0137195,-0.0944644,0.932231,0.00471071,-0.0124293,0.0106487,0.999855,1541955754,4501593,1541955754,20797662
Mocap,-0.0137219,-0.0944633,0.932227,0.00471239,-0.0124903,0.0106498,0.999854,1541955754,15558635,1541955754,30844662
Mocap,-0.0137302,-0.0944629,0.932231,0.00475417,-0.0124708,0.0106365,0.999854,1541955754,25502305,1541955754,40794662
Mocap,-0.013711,-0.0944581,0.932228,0.00472738,-0.0124818,0.0105915,0.999855,1541955754,35959438,1541955754,50843662
