type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0522694,-0.038513,1.0008,0.00271627,-0.00478009,-0.0604025,0.998159,1540497915,326030840,1540497915,356011041
Mocap,0.0522638,-0.0385143,1.00081,0.00259081,-0.00494072,-0.0601841,0.998172,1540497915,345565401,1540497915,376406041
Mocap,0.0522694,-0.0384995,1.00081,0.00261339,-0.00485417,-0.0603226,0.998164,1540497915,366114490,1540497915,396407041
Mocap,0.052271,-0.0385198,1.0008,0.00289431,-0.00432493,-0.0609681,0.998126,1540497915,386108117,1540497915,416112041
Mocap,0.0522658,-0.0385136,1.0008,0.00250699,-0.00512035,-0.0599586,0.998185,1540497915,405461934,1540497915,436148041
Mocap,0.0522632,-0.0385027,1.00081,0.00265687,-0.00475815,-0.0604482,0.998156,1540497915,425825139,1540497915,456185041
Mocap,0.0522727,-0.0385185,1.0008,0.00261433,-0.00489156,-0.0602645,0.998167,1540497915,445548248,1540497915,476621041
Mocap,0.052276,-0.0385178,1.0008,0.00272274,-0.00471378,-0.0604913,0.998154,1540497915,455916722,1540497915,486261041
Mocap,0.0520595,-0.0388022,1.0001,0.00383657,-0.00708758,-0.0596233,0.998188,1540497915,466333707,1540497915,491478041
Mocap,0.0522679,-0.038489,1.00081,0.00251557,-0.00489177,-0.0601665,0.998173,1540497915,475908342,1540497915,506296041
Mocap,0.0522897,-0.03851,1.0008,0.00272946,-0.00475798,-0.0604096,0.998159,1540497915,485474591,1540497915,516286041
Mocap,0.0522817,-0.038507,1.00081,0.0026493,-0.00483779,-0.0603955,0.998159,1540497915,496001045,1540497915,526479041
Mocap,0.0522665,-0.0385245,1.00081,0.00261263,-0.00496504,-0.0600366,0.99818,1540497915,505954083,1540497915,531506041
Mocap,0.0522707,-0.0385202,1.0008,0.00267643,-0.00482053,-0.0603295,0.998163,1540497915,516124192,1540497915,546363041
Mocap,0.0522736,-0.0385232,1.0008,0.00268937,-0.00475114,-0.060442,0.998157,1540497915,526040584,1540497915,556429041
Mocap,0.0522605,-0.0384995,1.00079,0.00250936,-0.00504146,-0.0601796,0.998172,1540497915,546088279,1540497915,576398041
Mocap,0.0522782,-0.0385068,1.00082,0.0026979,-0.00476312,-0.0604592,0.998156,1540497915,556208200,1540497915,586417041
Mocap,0.0522747,-0.0385255,1.0008,0.00260923,-0.00502249,-0.060057,0.998179,1540497915,565717905,1540497915,596461041
Mocap,0.0522707,-0.0385121,1.00081,0.00266438,-0.00483295,-0.0603636,0.998161,1540497915,575874065,1540497915,606591041
Mocap,0.0522707,-0.0385073,1.0008,0.00260048,-0.00496034,-0.0602217,0.998169,1540497915,585972853,1540497915,611551041
Mocap,0.052271,-0.0385137,1.00081,0.00251734,-0.0050672,-0.0600541,0.998179,1540497915,596238092,1540497915,626488041
Mocap,0.0520544,-0.0387882,1.00011,0.00387682,-0.00709391,-0.0597262,0.998182,1540497915,606011871,1540497915,636528041
Mocap,0.0522697,-0.0385091,1.0008,0.00272508,-0.00478342,-0.0603857,0.99816,1540497915,625956465,1540497915,656552041
Mocap,0.0520495,-0.0387913,1.00011,0.00372682,-0.00732187,-0.059492,0.998195,1540497915,645996399,1540497915,671606041
Mocap,0.0522728,-0.0385184,1.00081,0.00272209,-0.00468787,-0.0605176,0.998152,1540497915,655783340,1540497915,686604041
Mocap,0.0522772,-0.0385095,1.00081,0.00260632,-0.00475096,-0.0604057,0.998159,1540497915,666139211,1540497915,691644041
Mocap,0.0522741,-0.0385142,1.00081,0.00267955,-0.00494958,-0.0602681,0.998166,1540497915,675976472,1540497915,701626041
Mocap,0.0522661,-0.0385077,1.0008,0.00250261,-0.00494846,-0.0602371,0.998169,1540497915,685820216,1540497915,711724041
Mocap,0.0522761,-0.038519,1.0008,0.00265883,-0.00482042,-0.0603312,0.998163,1540497915,696288848,1540497915,726770041
Mocap,0.0522712,-0.0385083,1.00079,0.00257147,-0.00495525,-0.0601839,0.998172,1540497915,705891896,1540497915,736644041
Mocap,0.0522681,-0.0384899,1.0008,0.0025118,-0.00496031,-0.0602251,0.998169,1540497915,726045212,1540497915,756726041
Mocap,0.0522794,-0.0385012,1.00082,0.00264224,-0.00489012,-0.0602912,0.998165,1540497915,735836072,1540497915,766700041
Mocap,0.0522671,-0.0385121,1.00081,0.00266404,-0.00478871,-0.0603698,0.998161,1540497915,745999703,1540497915,776779041
Mocap,0.0522692,-0.038521,1.0008,0.00268065,-0.00484206,-0.0603551,0.998162,1540497915,756223017,1540497915,786780041
Mocap,0.0522704,-0.0385141,1.0008,0.00262711,-0.00483382,-0.0603161,0.998164,1540497915,765942158,1540497915,796005041
Mocap,0.0522736,-0.0385177,1.0008,0.00263928,-0.00483359,-0.0603046,0.998165,1540497915,785741980,1540497915,816000041
Mocap,0.0522642,-0.0385083,1.00081,0.00263441,-0.00486615,-0.0603299,0.998163,1540497915,805640887,1540497915,831945041
Mocap,0.0522702,-0.0385115,1.00081,0.00258894,-0.00502878,-0.0600307,0.998181,1540497915,816511143,1540497915,846848041
Mocap,0.0522691,-0.038503,1.00081,0.00269956,-0.00474804,-0.0604906,0.998154,1540497915,825954796,1540497915,855929041
Mocap,0.0522724,-0.0385028,1.0008,0.00262496,-0.00498523,-0.0602447,0.998168,1540497915,836044903,1540497915,865923041
Mocap,0.0522592,-0.0385216,1.0008,0.00269088,-0.00482096,-0.0602504,0.998168,1540497915,845634178,1540497915,876059041
Mocap,0.0522685,-0.0385222,1.0008,0.00246624,-0.00519306,-0.0597857,0.998195,1540497915,865728788,1540497915,896179041
Mocap,0.0520559,-0.038781,1.00012,0.00372364,-0.00732789,-0.0595396,0.998192,1540497915,885869022,1540497915,916218041
Mocap,0.0522695,-0.0385357,1.0008,0.00274723,-0.00470355,-0.0604572,0.998156,1540497915,905935814,1540497915,936438041
Mocap,0.0522693,-0.0385057,1.0008,0.00256916,-0.00503328,-0.0600526,0.998179,1540497915,926126769,1540497915,956186041
Mocap,0.0522664,-0.0385217,1.0008,0.00270111,-0.00482769,-0.0603823,0.99816,1540497915,945919824,1540497915,977055041
Mocap,0.0522727,-0.0385013,1.00081,0.00268118,-0.00481531,-0.0603478,0.998162,1540497915,966322396,1540497915,996233041
Mocap,0.0522795,-0.0385167,1.00081,0.00272249,-0.00456556,-0.0606523,0.998145,1540497915,986010632,1540497916,16611041
Mocap,0.0522633,-0.0385117,1.00079,0.00261738,-0.00493592,-0.060207,0.99817,1540497916,6333299,1540497916,36557041
Mocap,0.0522841,-0.0384987,1.0008,0.00257901,-0.00489673,-0.0601276,0.998175,1540497916,26231147,1540497916,56281041
Mocap,0.0522772,-0.0384998,1.00081,0.00265902,-0.00470932,-0.060472,0.998155,1540497916,35815318,1540497916,66595041
Mocap,0.052252,-0.0385175,1.0008,0.00259418,-0.00501378,-0.0601236,0.998175,1540497916,45720651,1540497916,77199041
Mocap,0.0522608,-0.0385192,1.00081,0.00252726,-0.00518379,-0.0598956,0.998188,1540497916,66464818,1540497916,96497041
Mocap,0.0522858,-0.0384982,1.00081,0.00266243,-0.00484028,-0.0603501,0.998162,1540497916,86853726,1540497916,116459041
Mocap,0.0522653,-0.038528,1.00079,0.00272204,-0.00477788,-0.0603513,0.998162,1540497916,106238424,1540497916,136427041
Mocap,0.0522671,-0.0384986,1.00081,0.00261467,-0.00484028,-0.0602899,0.998166,1540497916,126173113,1540497916,156436041
Mocap,0.0522455,-0.0385142,1.00081,0.00263911,-0.00491668,-0.0602168,0.99817,1540497916,145810587,1540497916,176813041
Mocap,0.0522701,-0.0385132,1.0008,0.00264754,-0.00476876,-0.0604707,0.998155,1540497916,166530166,1540497916,196511041
Mocap,0.0522694,-0.0385039,1.0008,0.00269246,-0.00471589,-0.0605043,0.998153,1540497916,185888764,1540497916,216550041
Mocap,0.0522431,-0.0385256,1.0008,0.00257307,-0.00507628,-0.0600345,0.99818,1540497916,206097614,1540497916,236617041
Mocap,0.0522785,-0.0384893,1.00082,0.00268802,-0.0046788,-0.060517,0.998153,1540497916,226345426,1540497916,256696041
Mocap,0.0522809,-0.0385202,1.0008,0.00278167,-0.00460385,-0.0605834,0.998149,1540497916,246414419,1540497916,276913041
Mocap,0.0522748,-0.0384937,1.0008,0.00266782,-0.00465212,-0.0605879,0.998148,1540497916,266642290,1540497916,296694041
Mocap,0.0522728,-0.0384946,1.00081,0.00262235,-0.00477868,-0.0604992,0.998153,1540497916,286254090,1540497916,316725041
Mocap,0.0522718,-0.0385297,1.0008,0.00276865,-0.00461509,-0.0606038,0.998147,1540497916,295487972,1540497916,326767041
Mocap,0.0522734,-0.0385375,1.0008,0.00278732,-0.00464595,-0.0604832,0.998155,1540497916,306301090,1540497916,336790041
Mocap,0.0522778,-0.0384966,1.00081,0.0026546,-0.00481502,-0.0603169,0.998164,1540497916,326486870,1540497916,356815041
Mocap,0.0522714,-0.0385021,1.00081,0.00257674,-0.00497474,-0.0602676,0.998167,1540497916,335533034,1540497916,366823041
Mocap,0.0522721,-0.0385202,1.00081,0.00264296,-0.00487961,-0.0603083,0.998164,1540497916,346238580,1540497916,374857041
Mocap,0.0522612,-0.0385295,1.0008,0.00283258,-0.00454842,-0.0607161,0.998141,1540497916,356253633,1540497916,381848041
Mocap,0.0522583,-0.0385199,1.00079,0.002654,-0.00490555,-0.0601919,0.998171,1540497916,365857926,1540497916,396313041
Mocap,0.0522848,-0.0384892,1.00082,0.00252206,-0.00489936,-0.0602386,0.998169,1540497916,376217697,1540497916,406115041
Mocap,0.0522767,-0.0384925,1.00082,0.00269898,-0.00464873,-0.0605205,0.998152,1540497916,386038996,1540497916,416906041
Mocap,0.0522622,-0.0385277,1.0008,0.00262852,-0.00493508,-0.0601935,0.998171,1540497916,406271006,1540497916,436936041
Mocap,0.0522716,-0.0385238,1.0008,0.00265652,-0.0048774,-0.0601968,0.998171,1540497916,416504844,1540497916,446934041
