type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.200838,0.709316,1.40001,-0.00176219,-0.0141976,0.71023,0.703825,1542134247,963462133,1542134247,981889072
Mocap,0.200821,0.709307,1.4,-0.00180952,-0.0141155,0.710153,0.703904,1542134247,973319635,1542134247,991692072
Mocap,0.200831,0.709302,1.40001,-0.00178062,-0.0141514,0.710286,0.703768,1542134247,983256569,1542134248,1899072
Mocap,0.200819,0.709222,1.40002,-0.00025126,-0.0179311,0.713655,0.700268,1542134247,993774396,1542134248,11702072
Mocap,0.200845,0.70932,1.40003,-0.00177902,-0.0142285,0.710228,0.703826,1542134248,3397024,1542134248,21968072
Mocap,0.200801,0.709229,1.40002,-0.000142666,-0.0179114,0.713643,0.70028,1542134248,13326993,1542134248,31761072
Mocap,0.200849,0.70932,1.40002,-0.00181722,-0.014288,0.710354,0.703697,1542134248,23667865,1542134248,41981072
Mocap,0.200846,0.709301,1.40002,-0.00187493,-0.0141751,0.710284,0.70377,1542134248,33521097,1542134248,51785072
Mocap,0.200839,0.709323,1.40001,-0.00180537,-0.0141415,0.710142,0.703914,1542134248,43294384,1542134248,61991072
Mocap,0.200771,0.709199,1.4,-0.000212284,-0.0179167,0.713641,0.700282,1542134248,54062820,1542134248,71812072
Mocap,0.200834,0.709318,1.40002,-0.0017992,-0.0141354,0.710104,0.703953,1542134248,63600626,1542134248,81913072
Mocap,0.200811,0.709212,1.40003,-0.000205758,-0.0178905,0.713773,0.700148,1542134248,73611400,1542134248,91499072
Mocap,0.200837,0.709316,1.40004,-0.00184487,-0.0140863,0.710164,0.703893,1542134248,83469400,1542134248,101899072
Mocap,0.200799,0.709227,1.40003,-0.000204723,-0.0178926,0.713687,0.700236,1542134248,93381870,1542134248,111492072
Mocap,0.200828,0.709293,1.40002,-0.00178956,-0.0142832,0.710282,0.70377,1542134248,103412500,1542134248,121900072
Mocap,0.200849,0.709333,1.4,-0.00180691,-0.0141665,0.710126,0.703929,1542134248,113532921,1542134248,131495072
Mocap,0.200816,0.709206,1.4,-0.000227544,-0.0179227,0.713725,0.700197,1542134248,124046440,1542134248,141875072
Mocap,0.200811,0.709218,1.4,-0.000214005,-0.0179079,0.713717,0.700205,1542134248,133375370,1542134248,151497072
Mocap,0.200808,0.70921,1.40003,-0.000267149,-0.0178364,0.713737,0.700186,1542134248,143613813,1542134248,161608072
Mocap,0.200814,0.709323,1.40002,-0.00169601,-0.0141443,0.710149,0.703907,1542134248,153470981,1542134248,171504072
Mocap,0.200807,0.709289,1.40004,-0.00188075,-0.0141328,0.710081,0.703976,1542134248,163367152,1542134248,181644072
Mocap,0.200844,0.709309,1.40001,-0.00183619,-0.0141191,0.710163,0.703893,1542134248,173900460,1542134248,191564072
Mocap,0.200802,0.709296,1.4,-0.001742,-0.0142957,0.710202,0.703851,1542134248,183364428,1542134248,201617072
Mocap,0.200803,0.70922,1.4,-0.000220562,-0.0178932,0.713697,0.700226,1542134248,193572528,1542134248,211533072
