type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0310874,-0.132157,0.931804,0.00283371,-0.011589,0.0641406,0.99787,1541955885,949348569,1541955885,970949906
Mocap,-0.0310782,-0.132165,0.931803,0.00283055,-0.0115745,0.0642143,0.997865,1541955885,959185931,1541955885,981174906
Mocap,-0.0310822,-0.132151,0.931802,0.00278197,-0.0117023,0.0643932,0.997852,1541955885,969229263,1541955885,990941906
Mocap,-0.031057,-0.132142,0.931768,0.00280599,-0.0118085,0.0640374,0.997874,1541955885,979442281,1541955886,979906
Mocap,-0.0310736,-0.132149,0.931803,0.0027484,-0.0116997,0.0643625,0.997854,1541955885,989260064,1541955886,10931906
Mocap,-0.0310473,-0.132164,0.93178,0.00281641,-0.0117596,0.0645774,0.997839,1541955885,999067064,1541955886,20979906
Mocap,-0.0310743,-0.132154,0.931796,0.00284104,-0.0116138,0.0642049,0.997865,1541955886,9608908,1541955886,30944906
Mocap,-0.0310835,-0.132156,0.9318,0.00275549,-0.0117164,0.0643716,0.997853,1541955886,19057184,1541955886,41185906
Mocap,-0.0310761,-0.132159,0.931801,0.00274475,-0.0117119,0.06442,0.99785,1541955886,29922069,1541955886,50966906
Mocap,-0.0310794,-0.132149,0.931798,0.00275223,-0.011714,0.0643523,0.997855,1541955886,39077768,1541955886,61017906
Mocap,-0.0310766,-0.132135,0.931804,0.00277868,-0.0117292,0.0643175,0.997857,1541955886,49133038,1541955886,70967906
Mocap,-0.0310864,-0.132134,0.931793,0.00279758,-0.011732,0.0643047,0.997857,1541955886,58880195,1541955886,81016906
Mocap,-0.0310778,-0.132149,0.931795,0.00277968,-0.0117191,0.0643897,0.997852,1541955886,69373291,1541955886,90962906
Mocap,-0.0310876,-0.132155,0.931801,0.00276975,-0.0116867,0.0643338,0.997856,1541955886,79714973,1541955886,101208906
Mocap,-0.0310527,-0.132169,0.931787,0.00285635,-0.0116538,0.0643737,0.997854,1541955886,90108785,1541955886,110967906
Mocap,-0.0310805,-0.132161,0.931804,0.00273666,-0.0116922,0.0643822,0.997853,1541955886,99122709,1541955886,121062906
Mocap,-0.0310632,-0.132152,0.931807,0.00285802,-0.0116254,0.0642219,0.997864,1541955886,109081058,1541955886,131024906
