type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0127158,-0.167905,0.93244,0.000192858,-0.00727378,0.550751,0.834638,1541955382,31584311,1541955382,51420158
Mocap,0.0127188,-0.167926,0.932427,0.000171136,-0.00725136,0.550818,0.834594,1541955382,42078162,1541955382,61840158
Mocap,0.0127033,-0.167945,0.932403,0.000263678,-0.00765151,0.551176,0.834354,1541955382,51496375,1541955382,71419158
Mocap,0.0127084,-0.167924,0.932426,0.000165053,-0.00723538,0.550774,0.834623,1541955382,61274983,1541955382,81841158
Mocap,0.0127182,-0.167924,0.932424,0.000167541,-0.00728352,0.550821,0.834592,1541955382,70841974,1541955382,91418158
Mocap,0.0127193,-0.167933,0.932435,0.000132774,-0.00723629,0.550871,0.834559,1541955382,81623334,1541955382,101827158
Mocap,0.0127145,-0.16791,0.932446,0.000178692,-0.00731326,0.550759,0.834632,1541955382,91560278,1541955382,111422158
Mocap,0.0127177,-0.167904,0.932444,0.000196269,-0.00727851,0.550802,0.834604,1541955382,102010827,1541955382,121565158
Mocap,0.012715,-0.167916,0.932428,0.000157799,-0.00724668,0.550742,0.834644,1541955382,111367133,1541955382,131421158
Mocap,0.0127032,-0.167913,0.932436,0.000162079,-0.00731721,0.550774,0.834622,1541955382,121348120,1541955382,141575158
Mocap,0.0127163,-0.16794,0.932422,9.71857e-05,-0.00718424,0.550911,0.834533,1541955382,131524579,1541955382,151416158
Mocap,0.0127247,-0.16794,0.932414,0.00010514,-0.00725893,0.550902,0.834538,1541955382,141301211,1541955382,161572158
Mocap,0.012716,-0.167926,0.932433,0.000102058,-0.00721492,0.5509,0.83454,1541955382,152264675,1541955382,171422158
Mocap,0.012718,-0.167909,0.932443,0.000190028,-0.0072809,0.5508,0.834605,1541955382,162178399,1541955382,181575158
Mocap,0.012711,-0.167901,0.93244,0.000208343,-0.00733748,0.550789,0.834612,1541955382,171070938,1541955382,191421158
Mocap,0.0127218,-0.167913,0.932436,0.000171931,-0.00728418,0.550781,0.834618,1541955382,181291462,1541955382,201576158
Mocap,0.0127058,-0.167926,0.932424,0.000194099,-0.00728323,0.550833,0.834584,1541955382,191287961,1541955382,211422158
Mocap,0.012715,-0.167942,0.932408,0.000124872,-0.00723493,0.550858,0.834568,1541955382,201315537,1541955382,221574158
Mocap,0.0127233,-0.167918,0.932431,0.000185809,-0.00726703,0.550846,0.834575,1541955382,212146697,1541955382,231421158
Mocap,0.0127214,-0.167902,0.932435,0.00022683,-0.00731439,0.550812,0.834597,1541955382,221576431,1541955382,241574158
Mocap,0.0127191,-0.167903,0.932443,0.000155161,-0.00731094,0.550764,0.834629,1541955382,231350037,1541955382,251421158
Mocap,0.0127067,-0.167938,0.932421,0.000283983,-0.0076786,0.551245,0.834308,1541955382,240824495,1541955382,261424158
Mocap,0.0127126,-0.167911,0.932441,0.000170752,-0.00732343,0.550848,0.834573,1541955382,251162493,1541955382,271420158
Mocap,0.0127198,-0.167941,0.932426,0.000138907,-0.0071982,0.550857,0.834569,1541955382,260827137,1541955382,281578158
