type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0431007,-0.0217993,1.0008,-0.000614865,-0.0121726,-0.0737057,0.997206,1540497791,854969307,1540497791,886717377
Mocap,0.0430952,-0.0218063,1.0008,-0.000601114,-0.0121416,-0.0735865,0.997215,1540497791,874904389,1540497791,906753377
Mocap,0.0431144,-0.0217779,1.00083,-0.000729686,-0.0120137,-0.0735526,0.997219,1540497791,894538637,1540497791,926772377
Mocap,0.0430872,-0.0218325,1.00069,-0.000576405,-0.0125793,-0.0734805,0.997217,1540497791,914534017,1540497791,946222377
Mocap,0.0430935,-0.0217828,1.00083,-0.000627442,-0.0120884,-0.0736121,0.997213,1540497791,924997925,1540497791,956843377
Mocap,0.0430875,-0.0218041,1.00081,-0.000625869,-0.0122095,-0.073629,0.997211,1540497791,934449057,1540497791,966841377
Mocap,0.0431149,-0.0217931,1.00082,-0.000741823,-0.0121086,-0.0736148,0.997213,1540497791,954925102,1540497791,986176377
Mocap,0.0430981,-0.0218084,1.0008,-0.000608,-0.0121313,-0.0736611,0.997209,1540497791,964407087,1540497791,996906377
Mocap,0.0430715,-0.0218219,1.00071,-0.000648604,-0.0126654,-0.0735165,0.997213,1540497791,974380521,1540497791,998840377
Mocap,0.0431112,-0.0217742,1.00081,-0.000676883,-0.0121665,-0.0736147,0.997212,1540497791,984644620,1540497792,15956377
Mocap,0.0431115,-0.02179,1.00082,-0.000717172,-0.0120705,-0.0735627,0.997217,1540497791,994544597,1540497792,18843377
Mocap,0.0431155,-0.0217803,1.00083,-0.000768339,-0.0120982,-0.0735846,0.997215,1540497792,4116422,1540497792,36922377
Mocap,0.0430879,-0.0218057,1.00081,-0.000650855,-0.0122502,-0.0735804,0.997214,1540497792,14816657,1540497792,46991377
Mocap,0.0431088,-0.0217944,1.00081,-0.000661838,-0.012057,-0.073557,0.997218,1540497792,24614676,1540497792,56090377
Mocap,0.0431081,-0.0218023,1.0008,-0.000644412,-0.0121693,-0.0736484,0.99721,1540497792,34736755,1540497792,66280377
Mocap,0.0430826,-0.0218199,1.00071,-0.000704104,-0.0126753,-0.0734845,0.997216,1540497792,54490498,1540497792,86336377
Mocap,0.04311,-0.021814,1.00071,-0.000745977,-0.0125165,-0.07347,0.997219,1540497792,74539000,1540497792,98367377
Mocap,0.0431008,-0.0217998,1.00073,-0.000725784,-0.012506,-0.0734941,0.997217,1540497792,84425532,1540497792,116117377
Mocap,0.0431167,-0.0217931,1.00082,-0.000740886,-0.0120069,-0.0735888,0.997216,1540497792,94454440,1540497792,127129377
Mocap,0.043088,-0.0217948,1.00081,-0.000611232,-0.012192,-0.0736869,0.997207,1540497792,115214360,1540497792,147417377
Mocap,0.0431171,-0.0217826,1.00083,-0.000704171,-0.012046,-0.0736455,0.997211,1540497792,135622118,1540497792,158390377
Mocap,0.0431137,-0.0217979,1.00082,-0.000716426,-0.0120482,-0.0735364,0.99722,1540497792,144519648,1540497792,177600377
Mocap,0.0431044,-0.0217954,1.00081,-0.000689118,-0.0119824,-0.0736055,0.997215,1540497792,155062012,1540497792,178380377
Mocap,0.0430897,-0.0218151,1.00072,-0.000694682,-0.0125789,-0.0734357,0.99722,1540497792,165807417,1540497792,197248377
Mocap,0.0431015,-0.0218084,1.00082,-0.000531769,-0.0121,-0.0735835,0.997216,1540497792,174913729,1540497792,207237377
Mocap,0.0431221,-0.0217833,1.00083,-0.000724064,-0.0120961,-0.0735669,0.997217,1540497792,185076829,1540497792,216444377
Mocap,0.043117,-0.0217854,1.00083,-0.000689189,-0.0120301,-0.073589,0.997216,1540497792,194932054,1540497792,218393377
Mocap,0.043116,-0.0217891,1.00082,-0.000704751,-0.0120635,-0.0735864,0.997216,1540497792,204645824,1540497792,236620377
Mocap,0.0431087,-0.021802,1.00081,-0.000651515,-0.0120857,-0.0736032,0.997214,1540497792,214946914,1540497792,247371377
Mocap,0.0431048,-0.0218029,1.00082,-0.00068451,-0.0121126,-0.0735593,0.997217,1540497792,224828590,1540497792,256386377
Mocap,0.0431236,-0.0217729,1.00083,-0.000670355,-0.0121094,-0.0736252,0.997212,1540497792,235062061,1540497792,258454377
Mocap,0.0431194,-0.0217756,1.00082,-0.000679586,-0.0119922,-0.0735335,0.99722,1540497792,244551961,1540497792,268403377
Mocap,0.0430883,-0.0217941,1.00081,-0.000615487,-0.0121138,-0.0736094,0.997213,1540497792,254289825,1540497792,286735377
Mocap,0.0430666,-0.0218309,1.00071,-0.000684986,-0.0126559,-0.0735033,0.997214,1540497792,265163579,1540497792,296426377
Mocap,0.0430927,-0.0218124,1.00072,-0.000708311,-0.0125373,-0.0734552,0.997219,1540497792,274940393,1540497792,306719377
Mocap,0.0431221,-0.0217923,1.00082,-0.000668464,-0.0121013,-0.0736184,0.997213,1540497792,284539793,1540497792,316504377
Mocap,0.0430878,-0.0218071,1.00072,-0.000620555,-0.0126354,-0.0735578,0.997211,1540497792,294939505,1540497792,326683377
Mocap,0.043118,-0.0217919,1.00081,-0.000686023,-0.012082,-0.0735743,0.997216,1540497792,304721641,1540497792,336609377
Mocap,0.0430861,-0.0218137,1.00072,-0.000650473,-0.012617,-0.0734885,0.997216,1540497792,314897263,1540497792,346694377
